Property_ID,Neighborhood,Property_Type,Bedrooms,Bathrooms,Square_Footage,Year_Built,Listing_Price,Days_On_Market
PROP-2164,Downtown,Condo,3.0,2.0,1145.0,1974.0,"$344,651.21",8.891759241144642
PROP-2165,north end,Single Family,2.0,2.5,1494.0,2004.0, 433281 ,101.70380232597626
PROP-2166,West Bay,Single Family,2.0,2.5,1369.0,1958.0,"$527,631.20",0.4851106791468713
PROP-2167,Suburbs,Condo,1.0,2.5,966.0,,"$382,772.06",27.637580720878823
PROP-2168,Downtown,Condo,2.0,1.0,1157.0,1970.0,"$395,956",2.7514241797800967
PROP-2169,Suburbs,Single Family,1.0,2.5,,2009.0,"$287,907",11.809976602320054
PROP-2170,North End,Condo,2.0,3.0,733.0,1962.0,"$321,578.34",
PROP-2171,,single family,,1.5,899.0,1952.0,"$358,668.10",68.69630319823446
PROP-2172,North End,Condo,3.0,2.0,2872.0,2017.0,N/A,31.297455773841428
PROP-2173,DOWNTOWN,Single Family,3.0,1.5,2748.0,1953.0,"$747,116",81.33561715076375
PROP-2174,North End,Townhouse,4.0,4.0,1992.0,1956.0,"$562,601",40.80596737817117
PROP-2175,suburbs,Single Family,,1.0,1264.0,1975.0,"$435,745.58",123.95125678469887
PROP-2176,North End,Single Family,3.0,2.0,894.0,1973.0,,24.958508220832623
PROP-2177,Downtown,Single Family,4.0,1.5,1553.0,1959.0,"$434,719",35.63265752483153
PROP-2178,North End,Single Family,2.0,2.5,1806.0,1962.0, 613782 ,30.056265327199036
PROP-2179,suburbs,Condo,2.0,1.5,1195.0,1993.0, 409778 ,23.175367219847978
PROP-2180,Westbay,Single Family,3.0,1.5,1774.0,1988.0,616558.6,65.46885976694496
PROP-2181,Suburbs,Townhouse,3.0,2.0,1016.0,1968.0,N/A,36.200525807569534
PROP-2182,North End,Single Family,3.0,3.0,1273.0,2000.0,364893.1,56.5607299887886
PROP-2183,Westbay,Single Family,2.0,1.5,1427.0,1968.0,"$484,997.47",54.0218472505701
PROP-2184,Downtown,Single Family,2.0,1.0,2776.0,2001.0,757711.1,7.420426520299635
PROP-2185,Westbay,Single Family,3.0,2.5,1151.0,1996.0,"$351,158.46",36.76013143082057
PROP-2186,North End,Single Family,2.0,2.0,3244.0,1979.0,"$914,852",7.794628521818155
PROP-2187,Downtown,single family,3.0,3.0,1803.0,1995.0,"$507,578",30.640325996520442
PROP-2188,Suburbs,SFH,3.0,1.0,3321.0,1970.0,"$934,626",
PROP-2189,North End,single family,3.0,2.0,1091.0,1997.0, 386740 ,206.17591872399058
PROP-2190,Downtown,Condo,4.0,1.5,1038.0,2011.0, 330305 ,1.08563363995897
PROP-2191,suburbs,Condo,4.0,1.5,,2007.0,382412.4,3.3486908194572313
PROP-2192,Suburbs,Single Family,3.0,2.0,1572.0,1967.0,"$557,557",2.8054238931845292
PROP-2193,North End,SFH,3.0,2.0,2641.0,2008.0,"$2,511,294",17.78343549960681
PROP-2194,Downtown,Duplex,3.0,2.5,1255.0,1997.0,"$469,816.99",60.32816379295772
PROP-2195,West Bay,Condo,2.0,1.5,2086.0,2012.0,671985.7,65.0391155595124
PROP-2196,,Condo,1.0,2.0,2825.0,1961.0,"$767,910",46.74332834515589
PROP-2197,Westbay,Single Family,2.0,2.0,1700.0,1983.0, 513966 ,79.51457047618618
PROP-2198,North End,condo,3.0,,2215.0,,"$619,082",13.645700261059739
PROP-2199,Downtown,condo,3.0,1.5,1171.0,2002.0,"$423,396",3.229970427315586
PROP-2200,North End,Condo,4.0,1.5,1787.0,1974.0,610898.2,2.0969363694160776
PROP-2201,Downtown,Duplex,2.0,2.0,1941.0,2011.0,"$521,711.91",66.90040566046743
PROP-2202,Downtown,Single Family,2.0,2.0,949.0,1820.0,"$368,740.94",45.88326861930362
PROP-2203,Suburbs,Single Family,0.0,1.5,1131.0,1962.0,"$406,634.94",41.977872199506244
PROP-2204,Suburbs,condo,2.0,3.0,1406.0,1991.0, 1323428 ,14.525880880827092
PROP-2205,North End,Townhouse,3.0,1.5,847.0,1998.0,,16.725901186778252
PROP-2206,North End,Single Family,3.0,3.0,1205.0,2005.0,"$384,325.39",111.04773363663166
PROP-2207,Suburbs,Single Family,3.0,1.0,1462.0,1996.0,"$506,014.41",2.3075926134425018
PROP-2208,DOWNTOWN,Single Family,1.0,2.0,901.0,1957.0,"$390,515",52.01118926300166
PROP-2209,,Single Family,1.0,3.0,2726.0,2004.0,"$665,266",12.968634266922658
PROP-2210,Suburbs,condo,2.0,1.5,2159.0,1967.0,Unknown,1.3943197311280404
PROP-2211,Suburbs,Condo,3.0,4.0,4277.0,1984.0,1113854.0,47.49527547379385
PROP-2212,Downtown,Single Family,3.0,2.0,989.0,1981.0,393629.3,14.064383096094494
PROP-2213,north end,Single Family,2.0,3.0,1811.0,1973.0,"$555,230.38",44.82327321822006
PROP-2214,North End,Single Family,3.0,2.0,1209.0,1956.0, 458668 ,43.0436495013221
PROP-2215,downtown,Single Family,4.0,1.5,1036.0,1962.0,"$430,705",26.784087609828163
PROP-2216,Downtown,Condo,1.0,1.5,2117.0,2018.0,"$542,310.08",52.57903469301381
PROP-2217,North End,Duplex,3.0,1.5,1589.0,1991.0,"$497,459.62",30.449154016600943
PROP-2218,North End,Townhouse,3.0,1.0,1373.0,1980.0,"$440,694",11.821763290232264
PROP-2219,DOWNTOWN,Single Family,2.0,1.0,1717.0,2023.0,"$502,053",46.3642384387252
PROP-2220,Westbay,Townhouse,2.0,1.0,1147.0,1975.0,"$381,971.53",31.132580744270168
PROP-2221,Downtown,condo,3.0,2.0,1134.0,1981.0, 407900 ,
PROP-2222,Suburbs,condo,4.0,2.5,1224.0,2001.0,"$360,876",81.17072378861285
PROP-2223,Westbay,single family,4.0,1.0,2261.0,1969.0,"$677,653",27.6105692524637
PROP-2224,Suburbs,single family,3.0,1.0,2198.0,1989.0,"$616,875.35",71.04008430074246
PROP-2225,North End,Single Family,3.0,2.0,973.0,2008.0,"$403,408",75.01671206640938
PROP-2226,Suburbs,Single Family,2.0,1.5,2684.0,1963.0,"$712,566.80",20.605448117993028
PROP-2227,DOWNTOWN,Single Family,3.0,1.0,1543.0,1993.0,"$459,203",24.80050079644104
PROP-2228,,Single Family,3.0,1.5,1801.0,1997.0, 503565 ,18.810183543187986
PROP-2229,Suburbs,SFH,2.0,3.0,1210.0,1992.0, 388551 ,20.888471794310554
PROP-2230,West Bay,Condo,3.0,2.5,1571.0,1965.0,"$459,600",78.93190990581543
PROP-2231,downtown,SFH,3.0,2.0,1034.0,1984.0,"$397,070",54.3146991210563
PROP-2232,downtown,Single Family,2.0,2.0,1181.0,2002.0,456954.5,4.734679060710318
PROP-2233,Downtown,Duplex,5.0,2.0,2057.0,1983.0,"$620,032",32.983931220231966
PROP-2234,North End,Duplex,1.0,2.0,2074.0,1952.0,"$602,721.29",192.44362286370077
PROP-2235,Suburbs,condo,2.0,2.0,1829.0,2017.0,"$574,243",31.68301126593569
PROP-2236,West Bay,nan,1.0,2.0,1343.0,1954.0,"$443,871.62",53.9412847193697
PROP-2237,Suburbs,Condo,4.0,1.5,967.0,1959.0,364052.2,51.296130284327994
PROP-2238,Westbay,Duplex,3.0,1.0,2355.0,2001.0,"$654,354",15.094503787655272
PROP-2239,Downtown,Single Family,2.0,2.0,2126.0,1978.0,"$655,412",16.274131210871033
PROP-2240,West Bay,Single Family,3.0,3.0,774.0,1980.0,,45.06709697529168
PROP-2241,North End,Single Family,2.0,2.0,2086.0,2015.0,"$512,931",24.25899855092069
PROP-2242,North End,Single Family,4.0,2.5,1373.0,2018.0,498309.8,29.585436383330197
PROP-2243,West Bay,Single Family,3.0,,1963.0,1986.0,N/A,43.67807011814421
PROP-2244,North End,Condo,3.0,1.5,905.0,1976.0,"$390,452",52.610790204563905
PROP-2245,North End,condo,5.0,2.0,1232.0,1982.0,393657.9,11.087664335581815
PROP-2246,Downtown,Condo,2.0,2.0,1611.0,2017.0,"$579,679",5.556389233815773
PROP-2247,Downtown,Single Family,2.0,,2726.0,2008.0,"$2,602,607",12.0757413120235
PROP-2248,West Bay,Townhouse,3.0,,3443.0,2013.0,"$927,661",24.791852359531834
PROP-2249,North End,Condo,0.0,2.0,1612.0,1993.0,"$484,529",14.656779852798472
PROP-2250,north end,single family,2.0,1.5,,1998.0,"$600,164.76",29.40594170691106
PROP-2251,Suburbs,Condo,1.0,2.5,1686.0,2002.0,N/A,1.9231833496161617
PROP-2252,Downtown,Single Family,2.0,1.0,1666.0,2023.0,"$551,804",24.949422872701703
PROP-2253,Downtown,Single Family,3.0,2.5,1862.0,1998.0,577543.3,16.059470129246566
PROP-2254,North End,town house,2.0,3.0,1529.0,2015.0,"$490,649.39",26.77505158740411
PROP-2255,Suburbs,Single Family,3.0,2.0,2040.0,2012.0,"$547,599.78",19.21866084707776
PROP-2256,downtown,SFH,,2.0,1061.0,1974.0,"$447,015",11.703670847138522
PROP-2257,Suburbs,Townhouse,3.0,2.0,1533.0,1953.0, 491990 ,82.05861072068929
PROP-2258,Downtown,Condo,2.0,2.0,2808.0,2000.0,"$799,468.60",7.1497597340112256
PROP-2259,suburbs,Single Family,3.0,1.5,2262.0,1960.0,647443.1,40.02987934112397
PROP-2260,DOWNTOWN,Single Family,2.0,2.5,1736.0,1966.0,,90.49394147279784
PROP-2261,north end,Single Family,4.0,3.0,2154.0,2015.0,668460.2,27.07745493405984
PROP-2262,Suburbs,Condo,3.0,3.0,2541.0,2019.0,"$729,404",73.17706949505755
PROP-2263,Suburbs,single family,2.0,1.5,738.0,2022.0,"$304,092",4.6676583833304655
PROP-2264,Downtown,Single Family,3.0,3.0,1418.0,2018.0,"$481,437",23.828043635079858
PROP-2265,Downtown,Duplex,3.0,2.5,1230.0,1978.0, 457485 ,21.374238101550315
PROP-2266,Suburbs,Condo,3.0,1.5,,2022.0,"$384,007.75",0.28531804097805563
PROP-2267,Suburbs,Single Family,1.0,1.0,2951.0,2021.0,Unknown,20.497825565990205
PROP-2268,North End,Condo,4.0,1.5,1893.0,1969.0,"$499,364",16.11738012685601
PROP-2269,Suburbs,Condo,5.0,3.0,2128.0,1976.0,651036.3,38.78185131135631
PROP-2270,North End,Single Family,3.0,2.0,1249.0,1957.0, 393459 ,97.50839348348734
PROP-2271,West Bay,Single Family,-1.0,2.5,-1407.0,2010.0,"$412,445",3.139365775165244
PROP-2272,North End,Townhouse,2.0,1.5,1557.0,1977.0,"$509,349",13.885131940069906
PROP-2273,Downtown,single family,3.0,2.5,1781.0,2019.0,"$493,265.66",20.548619898550154
PROP-2274,Suburbs,Condo,3.0,1.0,2014.0,1952.0, 571554 ,21.25583898770714
PROP-2275,Downtown,single family,3.0,2.0,795.0,2018.0, 363226 ,52.178334215783366
PROP-2276,downtown,Single Family,3.0,2.0,1970.0,2022.0,"$515,313",20.506522507105437
PROP-2277,,Single Family,2.0,1.0,1439.0,1956.0,"$405,095",0.9637945794186695
PROP-2278,Downtown,single family,2.0,2.5,2577.0,1820.0,644352.9,43.338167855860426
PROP-2279,Suburbs,Single Family,2.0,1.5,-2393.0,1953.0,637647.6,75.64701670086993
PROP-2280,North End,Single Family,2.0,2.0,1720.0,1954.0,"$532,023",25.24727133555234
PROP-2281,North End,Townhouse,3.0,2.0,1577.0,1960.0,"$469,120",30.45501879958303
PROP-2282,suburbs,nan,2.0,2.0,1402.0,1964.0,"$526,066",6.224934529478254
PROP-2283,Downtown,condo,1.0,1.0,1785.0,2013.0,"$563,079",8.725144280819796
PROP-2284,Suburbs,Townhouse,3.0,1.0,2349.0,1962.0,"$665,846",9.383570165324555
PROP-2285,Suburbs,Single Family,3.0,3.0,1589.0,1820.0,"$556,708.79",19.719751675134887
PROP-2286,Downtown,Duplex,4.0,1.5,1283.0,1955.0,"$372,410",92.15878537763628
PROP-2287,Suburbs,Single Family,3.0,2.5,1577.0,2005.0,"$536,014",25.819302914881902
PROP-2288,Downtown,Duplex,2.0,,1730.0,2013.0,"$520,050",7.465992652482988
PROP-2289,Downtown,nan,4.0,1.5,1036.0,1999.0,"$357,354.83",10.827802603402631
PROP-2290,Suburbs,Condo,3.0,1.5,943.0,1979.0, 384969 ,16.958645012891473
PROP-2291,Downtown,nan,1.0,2.0,1295.0,1971.0,"$416,290",34.16690430165075
PROP-2292,suburbs,Condo,3.0,4.0,,1974.0,,20.295719457940645
PROP-2293,North End,Single Family,5.0,3.0,2303.0,1977.0,"$652,076",17.44093107436461
PROP-2294,north end,single family,2.0,2.0,867.0,1988.0,354457.7,29.112493735984458
PROP-2295,downtown,Condo,2.0,2.5,1116.0,, 372757 ,9.68989812955543
PROP-2296,Downtown,Single Family,2.0,1.0,,1954.0,"$632,226.59",2.876657836617943
PROP-2297,Downtown,Condo,2.0,,1351.0,2014.0,355186.3,0.8651049955633772
PROP-2298,North End,nan,3.0,4.0,1817.0,1964.0,,10.127682879327732
PROP-2299,North End,Single Family,3.0,1.5,884.0,2016.0,259455.0,3.362159488925207
PROP-2300,Downtown,condo,1.0,1.5,1566.0,1989.0,"$460,715.52",14.34951948362432
PROP-2301,Westbay,town house,5.0,1.0,1511.0,2018.0,N/A,51.887938571176186
PROP-2302,Downtown,Duplex,4.0,1.5,2131.0,1992.0,"$528,224",44.09362836138559
PROP-2303,suburbs,Duplex,3.0,2.5,1781.0,1950.0,"$549,338",33.039646254991865
PROP-2304,North End,Condo,4.0,2.0,1637.0,1971.0,"$448,430",66.98750648183385
PROP-2305,West Bay,Duplex,1.0,1.0,812.0,2011.0, 285137 ,11.59829646400662
PROP-2306,North End,condo,3.0,1.5,2841.0,1975.0, 729278 ,75.7151737140556
PROP-2307,north end,Single Family,3.0,,1953.0,1967.0,"$519,225",17.834543177909985
PROP-2308,Suburbs,SFH,4.0,2.0,1213.0,1997.0,"$338,943",17.93104589509572
PROP-2309,north end,Condo,4.0,2.0,1623.0,1958.0,"$600,239.57",18.192474838455738
PROP-2310,Downtown,Single Family,2.0,1.5,1365.0,1950.0,Unknown,3.6135884149712223
PROP-2311,West Bay,Condo,5.0,,1453.0,1958.0,"$414,082",129.80430446876298
PROP-2312,suburbs,Condo,2.0,2.5,2290.0,1972.0,,5.2180831680185635
PROP-2313,north end,Single Family,4.0,1.5,1114.0,1994.0, 396813 ,14.590042321074502
PROP-2314,Suburbs,Condo,99.0,1.0,1981.0,1951.0,"$568,749",13.462192418943712
PROP-2315,North End,condo,2.0,1.0,2324.0,,"$2,114,703.46",2.7165264836633463
PROP-2316,Suburbs,SFH,3.0,1.0,1875.0,1987.0,"$522,077",5.781350661003821
PROP-2317,North End,Single Family,1.0,2.0,1479.0,1989.0,"$528,636.52",1.6063463650382652
PROP-2318,Downtown,Single Family,3.0,3.0,1182.0,2012.0,"$347,001",12.10589334994777
PROP-2319,Downtown,Single Family,3.0,2.0,1239.0,1965.0, 332811 ,70.51904836999856
PROP-2320,downtown,town house,3.0,2.5,7354.0,1955.0,"$492,092",14.513473032506855
PROP-2321,Downtown,Single Family,5.0,2.0,759.0,1952.0,"$230,005.19",4.621311101115636
PROP-2322,West Bay,Condo,3.0,2.5,1588.0,1963.0, 458483 ,36.3157886342097
PROP-2323,downtown,Single Family,3.0,2.5,-2065.0,2015.0,"$547,943.61",198.9486847176552
PROP-2324,,Single Family,4.0,1.5,907.0,2016.0, 293596 ,9.253553249015766
PROP-2325,Suburbs,Townhouse,-1.0,2.0,2280.0,1980.0,"$654,779",11.476794648605543
PROP-2326,Downtown,Condo,1.0,2.0,3482.0,1982.0,"$927,713",124.95361501716529
PROP-2327,north end,Single Family,,1.0,1526.0,1950.0,449556.6,6.8935901611331305
PROP-2328,North End,single family,1.0,2.0,1446.0,1993.0, 463936 ,25.054072789194134
PROP-2329,Suburbs,Single Family,4.0,2.0,1493.0,,Unknown,9.589273074773367
PROP-2330,suburbs,SFH,2.0,,1615.0,1986.0,"$523,343.69",94.27025928146895
PROP-2331,North End,Condo,2.0,2.0,1407.0,1976.0,393145.7,139.68923904566202
PROP-2332,downtown,Single Family,3.0,2.5,743.0,1997.0,N/A,59.00186327046142
PROP-2333,,Single Family,3.0,2.0,1482.0,1976.0,"$486,928",13.230731260485191
PROP-2334,,single family,2.0,2.5,1096.0,1961.0, 496344 ,18.08292642273323
PROP-2335,North End,town house,1.0,2.0,1648.0,2016.0,"$433,648",9.711633794884749
PROP-2336,Downtown,nan,3.0,3.0,2365.0,1979.0, 789827 ,77.49662802815466
PROP-2337,North End,Single Family,5.0,2.0,1109.0,, 428102 ,86.09722610402228
PROP-2338,Downtown,condo,2.0,2.0,2686.0,1956.0,"$823,072",18.99736771070244
PROP-2339,Downtown,Single Family,2.0,2.0,1374.0,1983.0, 493103 ,37.403255586392355
PROP-2340,DOWNTOWN,single family,3.0,2.0,1156.0,1981.0,"$361,785",6.3345192548184
PROP-2341,Suburbs,condo,1.0,1.0,1953.0,1988.0,"$609,316",19.978563625527727
PROP-2342,West Bay,town house,4.0,1.0,1320.0,1992.0,"$410,499",34.940925009612904
PROP-2343,North End,Duplex,4.0,1.0,1536.0,1992.0, 484059 ,17.03760461759425
PROP-2344,North End,Condo,3.0,3.0,1572.0,1952.0,443036.9,15.489018230131224
PROP-2345,Suburbs,Single Family,2.0,1.5,1915.0,1995.0,"$540,785.63",0.03498220573026132
PROP-2346,Suburbs,condo,4.0,1.5,1521.0,1981.0,"$524,969.58",57.08986520792375
PROP-2347,Suburbs,Single Family,3.0,2.5,1464.0,1992.0,491839.6,77.04449418139589
PROP-2348,,Condo,4.0,1.5,1362.0,1952.0,"$495,759",122.10917449905455
PROP-2349,Downtown,Single Family,3.0,2.0,1850.0,2023.0,"$494,055.19",
PROP-2350,West Bay,Condo,4.0,1.5,1297.0,2012.0,"$351,083",27.853963926464328
PROP-2351,suburbs,Single Family,3.0,4.0,2392.0,1989.0,725917.6,10.980589024393508
PROP-2352,Suburbs,Single Family,3.0,3.0,1578.0,1967.0, 543456 ,254.22886577991233
PROP-2353,North End,town house,-1.0,3.0,828.0,2016.0, 341692 ,31.184842747340472
PROP-2354,Suburbs,Single Family,3.0,2.0,-1730.0,,"$549,453.96",40.00665473819674
PROP-2355,West Bay,Condo,3.0,2.5,1826.0,1959.0,590630.9,40.14436829969675
PROP-2356,West Bay,Single Family,2.0,1.0,2402.0,2001.0,"$686,576",65.30845901060219
PROP-2357,Suburbs,Single Family,3.0,1.0,1201.0,2022.0,438329.4,0.34018675963856554
PROP-2358,DOWNTOWN,Single Family,3.0,1.0,1140.0,1995.0,"$437,472.13",8.707229990214625
PROP-2359,suburbs,Single Family,2.0,2.0,1937.0,2004.0,,38.332701726670294
PROP-2360,West Bay,Townhouse,1.0,2.0,2264.0,1995.0,"$632,575",78.93143519466255
PROP-2361,downtown,Single Family,3.0,2.0,1184.0,2009.0,"$427,735.46",
PROP-2362,North End,Duplex,4.0,1.0,1709.0,1975.0, 627833 ,18.674871695750245
PROP-2363,North End,Condo,3.0,2.0,1530.0,1976.0,448420.9,15.705218315277135
PROP-2364,North End,single family,2.0,2.5,1199.0,1987.0,"$394,341",46.87243236344436
PROP-2365,Downtown,Condo,3.0,2.0,,1971.0,400815.5,47.31458858829585
PROP-2366,North End,Condo,1.0,2.5,2209.0,1975.0,"$655,463",32.69326345702095
PROP-2367,West Bay,condo,3.0,1.5,1581.0,2018.0, 473867 ,12.059553718461835
PROP-2368,Downtown,Single Family,2.0,2.5,1472.0,1984.0, 410922 ,90.73167404503124
PROP-2369,downtown,Single Family,2.0,2.0,1902.0,2015.0, 565630 ,28.094293364436403
PROP-2370,,Townhouse,2.0,1.5,2277.0,2022.0,"$718,281",54.70482691090801
PROP-2371,Downtown,Duplex,2.0,1.5,1103.0,2000.0,"$376,723",8.4416764083939
PROP-2372,West Bay,Townhouse,1.0,2.0,1733.0,1967.0, 519455 ,14.757983440813161
PROP-2373,Suburbs,single family,2.0,2.5,1377.0,1992.0,"$518,537.51",72.66291612752943
PROP-2374,downtown,condo,3.0,2.0,1583.0,, 498015 ,1.7992087340226053
PROP-2375,West Bay,SFH,3.0,1.5,1953.0,1952.0,525318.4,25.1330174054751
PROP-2376,Suburbs,SFH,2.0,3.0,1415.0,1956.0,"$492,242",23.002406929901195
PROP-2377,Suburbs,Single Family,4.0,2.0,1517.0,1955.0, 534347 ,48.692954223695686
PROP-2378,Suburbs,Condo,2.0,2.0,2146.0,1994.0, 613189 ,11.589821917316579
PROP-2379,suburbs,Single Family,3.0,2.0,1811.0,1988.0,"$554,271",8.654299225675045
PROP-2380,Downtown,Single Family,1.0,1.5,-1505.0,2000.0,"$422,173",91.19204211219633
PROP-2381,Suburbs,Townhouse,1.0,2.0,1635.0,1958.0,470562.8,29.678387554327642
PROP-2382,Westbay,Single Family,3.0,2.0,1595.0,1972.0,"$485,849",3.8704669418273605
PROP-2383,DOWNTOWN,Single Family,3.0,,806.0,1961.0,,7.506674783675059
PROP-2384,North End,Single Family,4.0,2.0,1645.0,2011.0, 483920 ,236.1586238350059
PROP-2385,Suburbs,Duplex,3.0,2.0,979.0,2022.0,"$348,698",7.618443173267361
PROP-2386,North End,Condo,-1.0,2.0,2255.0,1989.0, 640608 ,32.99899902746077
PROP-2387,Downtown,single family,1.0,3.0,971.0,2003.0,"$318,718.17",19.07318089886318
PROP-2388,Westbay,Townhouse,1.0,2.5,1354.0,1956.0,Unknown,75.8816200770583
PROP-2389,Suburbs,Townhouse,1.0,2.0,1267.0,1966.0,480786.6,49.2514902994256
PROP-2390,downtown,Single Family,2.0,2.5,2538.0,1999.0,"$681,482.91",31.804434182438374
PROP-2391,Downtown,Condo,3.0,2.0,2223.0,1973.0, 598520 ,
PROP-2392,Downtown,condo,3.0,2.0,-638.0,1951.0, 384289 ,74.14954353006185
PROP-2393,Suburbs,Condo,1.0,1.5,1554.0,, 501949 ,20.586586755470123
PROP-2394,Suburbs,Single Family,5.0,2.0,1038.0,1970.0,"$1,202,752.03",93.87195291099769
PROP-2395,north end,Townhouse,4.0,1.5,1647.0,2023.0,"$541,228",23.94926701717577
PROP-2396,Suburbs,Condo,2.0,3.0,1938.0,2002.0,587865.1,41.47164248654875
PROP-2397,downtown,Single Family,1.0,1.5,1694.0,1995.0,"$1,739,210",
PROP-2398,North End,single family,2.0,4.0,1978.0,1994.0,"$2,040,115",47.84803206583792
PROP-2399,North End,Single Family,2.0,2.0,1428.0,1958.0,"$450,981",14.436930482310121
PROP-2400,Downtown,Single Family,2.0,2.0,1712.0,1955.0,"$571,138.12",15.150656364464506
PROP-2401,Downtown,condo,3.0,2.0,1954.0,2000.0,610505.1,4.420748068799692
PROP-2402,Downtown,Single Family,2.0,1.0,1337.0,1984.0,347606.2,5.558989665491682
PROP-2403,North End,single family,2.0,2.0,1150.0,2002.0,488605.7,
PROP-2404,North End,Condo,,1.0,1243.0,1968.0,"$410,571",13.923132440022556
PROP-2405,Suburbs,Single Family,3.0,2.0,1498.0,2018.0, 557172 ,77.88709268355984
PROP-2406,West Bay,Duplex,5.0,2.0,1568.0,1974.0,"$527,177.21",16.07472086454331
PROP-2407,north end,Single Family,2.0,2.5,,1960.0,"$545,085",45.10343011081104
PROP-2408,suburbs,Single Family,2.0,1.5,1201.0,2023.0,"$410,011",3.0230373058533173
PROP-2409,West Bay,Single Family,3.0,1.5,1973.0,1966.0,708197.5,31.29986002964051
PROP-2410,downtown,Single Family,1.0,2.0,2737.0,1985.0, 739838 ,23.01495281829117
PROP-2411,Downtown,Single Family,1.0,3.0,1270.0,1970.0,399269.8,133.51811018529023
PROP-2412,DOWNTOWN,Condo,3.0,2.5,3254.0,1967.0,839670.8,65.52534598945334
PROP-2413,Downtown,Duplex,3.0,2.0,2865.0,2009.0,780326.1,21.233001612861685
PROP-2414,suburbs,Single Family,3.0,2.0,1566.0,1967.0,,52.23013547606971
PROP-2415,Westbay,Condo,3.0,1.0,1483.0,1950.0, 521511 ,7.506786644852721
PROP-2416,Downtown,Condo,3.0,,1237.0,1963.0,"$456,322",28.920658701442584
PROP-2417,Downtown,Townhouse,1.0,2.0,2070.0,1957.0,"$639,681",2.7142428051041203
PROP-2418,Suburbs,single family,2.0,1.5,1602.0,2015.0,,14.974654761951022
PROP-2419,Westbay,Single Family,2.0,2.0,1659.0,2000.0,"$545,421",8.960187646323174
PROP-2420,Suburbs,Single Family,1.0,1.0,1158.0,2009.0,"$439,997.66",44.41779017326221
PROP-2421,Suburbs,Condo,-1.0,4.0,2090.0,1983.0,"$606,309",23.573283824551304
PROP-2422,Downtown,Townhouse,3.0,1.5,1443.0,1985.0,"$480,106",48.67049145578649
PROP-2423,Downtown,Single Family,3.0,2.0,1065.0,,419443.9,25.347550319255603
PROP-2424,,Single Family,2.0,1.5,1525.0,1950.0, 494924 ,3.165920529674454
PROP-2425,Westbay,town house,2.0,2.5,1184.0,1991.0,"$424,347",46.529482081200165
PROP-2426,Downtown,Townhouse,2.0,2.5,,1950.0,"$741,992",62.68973368075217
PROP-2427,Westbay,nan,1.0,2.0,2852.0,2003.0,"$787,216.05",81.84875676566786
PROP-2428,North End,condo,2.0,2.0,1539.0,1996.0,"$461,308",29.701464247020034
PROP-2429,West Bay,single family,4.0,3.0,2202.0,1988.0,"$573,872.75",49.025887030510006
PROP-2430,Suburbs,Condo,3.0,1.0,2183.0,1979.0,635432.3,48.80768642933157
PROP-2431,Suburbs,Condo,3.0,1.5,2069.0,1956.0,"$236,238",5.925721732082907
PROP-2432,Suburbs,Single Family,3.0,1.5,1244.0,1971.0,"$460,066.34",6.278673833640004
PROP-2433,North End,Condo,5.0,,1626.0,1999.0,"$578,645",2.5733156122821317
PROP-2434,Downtown,Condo,1.0,2.0,1348.0,1994.0,"$400,301",13.493741860553289
PROP-2435,Downtown,Single Family,2.0,2.5,1211.0,2023.0,"$376,498",22.453209048910697
PROP-2436,Suburbs,condo,2.0,2.0,2233.0,2021.0,Unknown,215.76785855295407
PROP-2437,North End,Condo,4.0,1.5,1330.0,1959.0,406667.3,19.73521003348443
PROP-2438,downtown,Duplex,,1.5,1747.0,1963.0,"$524,264.75",45.342952349528474
PROP-2439,North End,Single Family,2.0,1.5,2166.0,1995.0,N/A,41.377056474095426
PROP-2440,Westbay,Single Family,4.0,2.0,2452.0,1955.0,,8.006660957564828
PROP-2441,Downtown,Condo,4.0,1.5,1067.0,1970.0,"$421,916",2.1100984351211376
PROP-2442,North End,Single Family,2.0,1.0,1099.0,2011.0,"$395,258.77",27.638553329475286
PROP-2443,Suburbs,Condo,2.0,3.0,1682.0,1968.0,Unknown,42.174718758955144
PROP-2444,West Bay,condo,3.0,4.0,739.0,2011.0,"$328,770",222.22070423720658
PROP-2445,Downtown,Single Family,99.0,1.5,1118.0,2002.0,"$453,947",15.54417281784428
PROP-2446,North End,Condo,2.0,1.5,2316.0,1973.0,"$626,728.57",79.34065799776619
PROP-2447,West Bay,Condo,4.0,1.0,1921.0,2005.0,"$539,367.73",16.84051364753183
PROP-2448,Westbay,Single Family,2.0,2.0,1498.0,2011.0,"$579,603",40.925047280194896
PROP-2449,North End,town house,3.0,2.5,1825.0,1983.0,"$524,158.12",31.917639906979325
PROP-2450,Suburbs,Townhouse,3.0,1.0,1966.0,1971.0,"$539,764",1.9051827371824404
PROP-2451,North End,Condo,3.0,1.5,939.0,2017.0,"$303,805.89",2.8571001052441174
PROP-2452,West Bay,Condo,4.0,2.5,1322.0,2006.0,Unknown,0.7343943187352305
PROP-2453,suburbs,SFH,4.0,2.0,3182.0,1959.0,"$837,772",16.217609820455817
PROP-2454,Downtown,town house,4.0,1.0,,2015.0,"$701,088.55",47.93733160953497
PROP-2455,Westbay,Condo,1.0,2.0,1692.0,1957.0,"$528,980.80",6.637919840627976
PROP-2456,North End,Condo,3.0,1.5,1725.0,1987.0,"$496,997",32.58609419123403
